Batch ID,Route,Actual Path,Last Scan Location,Products
835c3b0f-a71e-4a28-b933-cef317c8bc70,0115-1031,"[Manufacturer-256, , , ]",c1b7659c-5aab-43c0-8331-e51713fe3e81,"[P-1001, P-1056, P-111, P-099]"
c3664103-4aed-4725-bdeb-fe6f09288c52,53489-330,"[Manufacturer-109, Storage-96, Distributor-15, ]",02116fe2-7936-4bb0-831b-10b76222bb0e,"[P-11, P-56, P-11, P-99]"
1314e74e-0c96-4f90-b509-3c9c6abbd9dd,68788-9380,"[Manufacturer-109, Storage-96, Distributor-15, ]",c76f8613-4141-4897-a1da-62dfc28906c3,"[P-11, P-96, P-71, P-19]"
ec62a098-45b4-47de-b3fd-436cf2fae166,65517-0013,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",88fc302f-1d9c-4c1e-9c05-306541a771eb,"[P-11, P-56, P-11, P-99]"
f73ef886-2244-4777-bd1a-463c8affc472,55111-477,"[Manufacturer-109, Storage-96, Distributor-15, ]",1682a70a-be76-4783-9bef-cc52e0e36073,"[P-11, P-56, P-11, P-99]"
5c49d5d0-4b10-4e28-80f0-074f66cf596a,0228-2077,"[Manufacturer-256, , , ]",c64f470d-5d47-40b5-88dd-569d5a257f24,"[P-1001, P-1056, P-111, P-099]"
21346c29-727e-4af4-961e-459ab10dfc34,14783-204,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",9cbfcd44-5f8a-4ac0-ae46-deaf77012e6d,"[P-11, P-96, P-71, P-19]"
9d0b6ef8-0d2f-4e11-aaa3-5d914d5f1708,0603-4381,"[Manufacturer-256, , , ]",9bc5604c-802c-47b6-b865-7fb01f98be32,"[P-1001, P-1056, P-111, P-099]"
ff9df5bf-b441-42cd-80dc-fbf97631bb07,55154-0124,"[Manufacturer-256, , , ]",af755992-e936-4f47-8af7-7274646b55e4,"[P-11, P-56, P-11, P-99]"
0435a55e-ac42-4729-bda1-48bd137e6577,55316-306,"[Manufacturer-121, Storage-566,  ,  ]",211ab1ac-1846-4b9b-9279-23162bae6500,"[P-1001, P-1056, P-111, P-099]"
5dff3840-45e0-4e5a-a91c-016421833dad,52124-1164,"[Manufacturer-121, Storage-566,  ,  ]",4aab8b0a-0f8b-4aa9-a9e0-352e76b39763,"[P-11, P-96, P-71, P-19]"
887c970d-ecf8-4906-a55e-23fe7bb3ac30,0363-0635,"[Manufacturer-11, Storage-666, , ]",11566db8-410f-4731-b1f3-0b9e39509c43,"[P-1001, P-1056, P-111, P-099]"
bc832ccb-cb4d-43dc-b639-4514bf02f66a,36987-1941,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",ede0fa06-d1e0-4888-a717-e28fefbb165b,"[P-1001, P-1056, P-111, P-099]"
d9a1815a-e339-475b-884f-8c4d134c81bc,54868-0840,"[Manufacturer-256, , , ]",f952274d-72a8-447a-8e70-242c0a14a128,"[P-1001, P-1056, P-111, P-099]"
fb596ee9-dc69-4fd0-9b8d-0cc28e16773f,10768-7283,"[Manufacturer-109, Storage-96, Distributor-15, ]",acefee65-5935-48bf-9455-2741e319f72d,"[P-11, P-96, P-71, P-19]"
546fb95c-deaf-4fd7-a4d5-7255e3c2c357,42507-944,"[Manufacturer-11, Storage-666, , ]",48b53c6e-81e4-4aa9-bfa9-efbf4a981e11,"[P-1001, P-1056, P-111, P-099]"
7a8c02f2-e03b-4613-bf37-0065c618b6e8,10348-014,"[Manufacturer-11, Storage-666, , ]",12b33bcf-1100-441d-9740-3b60fb7bcfa1,"[P-1001, P-1056, P-111, P-099]"
6ee1b1aa-2ae4-453b-a440-740be0df897f,0168-0482,"[Manufacturer-256, , , ]",bf2811aa-8d0b-465b-97c6-1eb055aa881c,"[P-11, P-56, P-11, P-99]"
43e652dd-94e0-482e-9dc4-5b85ad85ba8e,63354-292,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",69baa9aa-57fd-4fb6-98a0-9c461bec92bf,"[P-1001, P-1056, P-111, P-099]"
dab77c62-4bf5-4ed4-a747-9d9313f020b3,42002-413,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",622ed154-e900-4dda-b439-b1cfd6917fe9,"[P-11, P-56, P-11, P-99]"
03f172a6-11f8-4b57-a860-70d5e99e0371,0052-0450,"[Manufacturer-11, Storage-666, , ]",a77dddae-05cd-4806-ac6a-c8086568fdee,"[P-11, P-96, P-71, P-19]"
d43bad12-77e6-4d70-99cd-306c1a170e2e,0781-2233,"[Manufacturer-256, , , ]",a362d880-71e4-4aca-bbad-0128fb2d8dce,"[P-11, P-56, P-11, P-99]"
a437b21b-5af6-4a5c-9163-7137019a1efd,0378-6410,"[Manufacturer-11, Storage-666, , ]",2a860390-7a58-43ab-9973-79f0be59600c,"[P-11, P-96, P-71, P-19]"
4fc6092b-dec3-4479-8180-5932359630a1,21695-806,"[Manufacturer-256, , , ]",e885291f-f15a-4500-8b87-9ccf53e488e6,"[P-1001, P-1056, P-111, P-099]"
0638c011-44e9-4a36-9a20-364ffe5b99bd,53746-189,"[Manufacturer-256, , , ]",bdf48086-88db-4e08-9156-b0bd0d0736ec,"[P-11, P-96, P-71, P-19]"
251073ae-34a5-457e-a585-6f6fbd7c25af,0378-6162,"[Manufacturer-121, Storage-566,  ,  ]",8f6f5b20-467e-4984-a968-dac6970a7776,"[P-11, P-56, P-11, P-99]"
8d1c0068-19e3-4bd9-ad52-812a13515b7a,55154-0103,"[Manufacturer-121, Storage-566,  ,  ]",8a558212-0b31-4495-a491-22d2f163712c,"[P-1001, P-1056, P-111, P-099]"
341aea38-3e4a-4524-848c-e4e92728c26e,37808-003,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",079c552a-138e-4994-a6b0-0cf32a8c3920,"[P-1001, P-1056, P-111, P-099]"
7b3afd23-5eca-408b-b07a-41ff99fddeaf,44523-542,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",e261ac55-f61e-499d-800d-99e16e5fa7da,"[P-11, P-56, P-11, P-99]"
b2e4f53b-1e8a-4b92-bc79-d1a05aee285f,50198-2826,"[Manufacturer-256, , , ]",a9bf4fca-a4e5-4399-bffe-b81f3d3a7774,"[P-1001, P-1056, P-111, P-099]"
c09414ab-37e4-4d22-b0d5-aeaf5fd9f1d4,37000-335,"[Manufacturer-109, Storage-96, Distributor-15, ]",e6b9eab9-ac62-4793-a192-f984ebb91c3d,"[P-11, P-96, P-71, P-19]"
49915c0b-8a43-4d6c-bf0f-07f8f48713cf,58232-0038,"[Manufacturer-11, Storage-666, , ]",2585893b-17d8-4318-9cab-7a66b91bc1b4,"[P-11, P-96, P-71, P-19]"
23c54dd1-eba3-4773-9f39-fe15be04c9d3,50268-279,"[Manufacturer-121, Storage-566,  ,  ]",af945fd5-5c7a-450e-9edc-5adfc9e42e70,"[P-11, P-56, P-11, P-99]"
aae565cb-1dbc-4e24-95b4-88fa5b64f2d1,41163-190,"[Manufacturer-109, Storage-96, Distributor-15, ]",009b5aea-6297-4e2d-8b38-556af38e235f,"[P-11, P-96, P-71, P-19]"
7d459fd3-8d18-44aa-a0f5-db56fa5d2735,36987-2425,"[Manufacturer-11, Storage-666, , ]",a2840799-b134-4c7e-a362-92bce9dc6011,"[P-11, P-56, P-11, P-99]"
e494b26c-2268-402f-805a-5325dd4e87c1,0052-0313,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",894cfeca-8159-4205-9c79-4e1aa094f1b6,"[P-1001, P-1056, P-111, P-099]"
0ed4e7f2-11c4-4659-9dfe-9c3e06190252,53329-042,"[Manufacturer-11, Storage-666, , ]",a8a75335-6daa-4c75-8466-9db989a5bf2f,"[P-11, P-96, P-71, P-19]"
92d1bd6d-c4a5-4dd8-a17e-222362a97900,0093-5552,"[Manufacturer-109, Storage-96, Distributor-15, ]",ecfa8129-9f5d-4d1d-80c7-99c49d788e4a,"[P-1001, P-1056, P-111, P-099]"
7fb5f9e8-83b8-41fe-b914-3639bb9c94c1,0078-0407,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",f22cf68f-6eca-4b78-8686-ecd49c637bd5,"[P-1001, P-1056, P-111, P-099]"
6da7fe85-6702-4624-a46a-46caf4c8e55d,29485-6741,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",a98f6126-3d1e-45b9-ad25-afcf9acfa810,"[P-1001, P-1056, P-111, P-099]"
07adb7f5-778e-451d-a0b7-3e5c668fbc3e,66424-520,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",57f69835-97b3-48e2-ad7c-7cbdaa18b23f,"[P-1001, P-1056, P-111, P-099]"
425bc12c-38b2-405a-b6f3-97aa75f1323d,0591-5555,"[Manufacturer-256, , , ]",12a61c4e-d3b0-4793-9151-65de2ab1f07b,"[P-1001, P-1056, P-111, P-099]"
27ce01ec-324b-4984-b808-6d07eca0f7f0,65121-304,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",daff3f0e-0d26-4ef9-9ea6-773d53d6b94d,"[P-11, P-56, P-11, P-99]"
51f5a02b-8db7-4f79-85cc-5054b1e269a6,37000-314,"[Manufacturer-121, Storage-566,  ,  ]",0b7ebc25-df57-4ecb-8e21-13078e3b0f28,"[P-1001, P-1056, P-111, P-099]"
82ac5c45-e649-40b2-908a-248d2d196ab9,54868-1798,"[Manufacturer-121, Storage-566,  ,  ]",ea971604-6263-4927-b50e-a0a0100c256d,"[P-1001, P-1056, P-111, P-099]"
e8bf0776-66c7-472a-bab1-8e4c3b221c60,36987-1508,"[Manufacturer-256, , , ]",6c7d9675-2570-4ad2-826c-b4284edbeb26,"[P-11, P-96, P-71, P-19]"
7eea5e43-bc88-4026-b685-5f502aea236d,68180-448,"[Manufacturer-109, Storage-96, Distributor-15, ]",6798b082-afa4-48ad-bfe5-dae9b5949557,"[P-11, P-96, P-71, P-19]"
f2368d6a-5eea-48ac-9a66-66c7a03fab0d,64661-092,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",e072bdd0-6fa1-4022-8d57-c13849bf07a1,"[P-11, P-96, P-71, P-19]"
64d96b2c-8ef6-4741-a9ac-b31e8d1eee23,63629-2882,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",cf8f6718-b0d4-47e1-996f-e79fa6cf006e,"[P-11, P-96, P-71, P-19]"
8ebe7a55-8713-4232-a5ec-6d2a4ca140c9,49523-505,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",ae6f57a3-b4a1-4ec2-89ae-c9c22360a407,"[P-1001, P-1056, P-111, P-099]"
792d2d6b-4881-4fda-abd7-17459830d5ae,42254-102,"[Manufacturer-256, , , ]",0045d694-8c33-423b-aa3d-082eb651d8b9,"[P-11, P-96, P-71, P-19]"
68785dcc-977c-4dbf-aa31-2ceea28d63d6,21695-688,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",55f23632-db6a-4adb-a19c-a984da709e11,"[P-1001, P-1056, P-111, P-099]"
38d4a8ab-3cdd-448f-acb8-29a5f99cfc05,42507-197,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",eaea6afc-75ec-4163-96e2-6be0bd51093a,"[P-1001, P-1056, P-111, P-099]"
afeded24-3c02-41aa-9ba0-8d6400437dac,43857-0234,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",fd734e19-7f01-4c06-afec-9be5d1eddabc,"[P-11, P-96, P-71, P-19]"
5e57f4b5-69de-4ecd-8d11-29233fcf64d1,11822-0166,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",a892cfca-6daf-42d7-867a-a6c29b5d98f9,"[P-1001, P-1056, P-111, P-099]"
1ff2a741-4392-404e-b83f-20f26db3bf6d,55154-9384,"[Manufacturer-11, Storage-666, , ]",565e0dfd-6d04-4330-b4b4-69d101c88f28,"[P-1001, P-1056, P-111, P-099]"
372793ed-792b-4f2c-863b-51976035b19d,63354-292,"[Manufacturer-11, Storage-666, , ]",cdda6dee-ae22-4d36-8e9b-ab945a68e402,"[P-1001, P-1056, P-111, P-099]"
cef928a0-8482-4920-9125-94f2090a1b5d,33992-2300,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",b640f796-0765-4a74-a0d4-7b2b39354fb6,"[P-1001, P-1056, P-111, P-099]"
c751c111-b977-4269-b349-1735765e1cd9,11410-711,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",23ac2303-9516-4996-b64f-12a84d712802,"[P-1001, P-1056, P-111, P-099]"
66ac0b53-2f76-48c2-a167-b23a00a08f0b,0527-1552,"[Manufacturer-256, , , ]",55f5cd20-d637-47cf-a3d0-e1a3db7f442c,"[P-11, P-56, P-11, P-99]"
4ef1867b-956f-4fe4-8098-930a730231f1,0703-5854,"[Manufacturer-109, Storage-96, Distributor-15, ]",3f8519ea-5cdc-4cd0-84a2-ab4d976a05c6,"[P-1001, P-1056, P-111, P-099]"
7fc56a5e-9855-4698-8e3a-2d54560c8a2d,54868-1986,"[Manufacturer-11, Storage-666, , ]",8d2ad862-b05a-45a5-a6eb-4cc29131233a,"[P-11, P-96, P-71, P-19]"
6509239a-0185-4d9f-a27c-96254ea15bde,36987-1325,"[Manufacturer-256, , , ]",c813f8dd-bc20-461d-acd0-c57453e105e4,"[P-11, P-96, P-71, P-19]"
2a06daec-7f99-4cea-9613-50f7de4f5aa0,48951-3051,"[Manufacturer-11, Storage-666, , ]",0a4b11ce-612f-4ef4-bd05-096d9ffa502b,"[P-1001, P-1056, P-111, P-099]"
81688286-ddf2-4a11-ad8b-2c7d2138251d,35356-727,"[Manufacturer-109, Storage-96, Distributor-15, ]",41295f22-fd09-4e37-bb1a-abd770b3a606,"[P-1001, P-1056, P-111, P-099]"
9514b693-6a18-4a75-9722-c490f2fac3d9,66129-410,"[Manufacturer-11, Storage-666, , ]",efe71a18-6c53-46b0-8574-4f1936917230,"[P-1001, P-1056, P-111, P-099]"
5a0aa974-4914-41b6-a6e4-0bf2bc8d45d4,30142-498,"[Manufacturer-256, , , ]",3c6a1a24-75ef-40ba-9ec2-48809f626a19,"[P-11, P-56, P-11, P-99]"
f113ce47-e8bd-4feb-b18c-4d2530bfa56f,60429-315,"[Manufacturer-121, Storage-566,  ,  ]",feb5f21d-d955-4dec-982a-5f898da1839a,"[P-11, P-56, P-11, P-99]"
25ae8667-47bf-4635-ae09-dd03a52fc85a,65923-133,"[Manufacturer-121, Storage-566,  ,  ]",6274e04a-73f5-448e-ab52-22e9e7dfa81a,"[P-1001, P-1056, P-111, P-099]"
50b0345c-e8b2-4850-b214-63a3d394db35,55289-202,"[Manufacturer-109, Storage-96, Distributor-15, ]",cd9ddcf9-cd27-4b96-babd-59ac90ddb702,"[P-1001, P-1056, P-111, P-099]"
d9688f1f-9bf8-4bfe-8e22-25bcb60ebd8d,55154-3424,"[Manufacturer-11, Storage-666, , ]",1a0a50b3-5a98-49dc-a2ae-6b823f0eacfa,"[P-1001, P-1056, P-111, P-099]"
e77fdbd7-7d5e-441f-ac00-bba97dded3a4,64725-0720,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",b52eea70-ddeb-4287-a99d-f41f569be58c,"[P-11, P-56, P-11, P-99]"
27983216-1d0b-420a-a5c4-ed7d0b90cb10,36987-2275,"[Manufacturer-121, Storage-566,  ,  ]",733a4a09-6e4a-43db-afc8-c455837206d7,"[P-1001, P-1056, P-111, P-099]"
4bf80e36-ce51-4737-9b5d-704c67c696ae,62742-4045,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",edffb8a0-9ed2-4bf7-ad4c-f4c752f57437,"[P-11, P-96, P-71, P-19]"
5b9c45fd-3128-4803-a1d8-0697fca9dfa2,41250-019,"[Manufacturer-256, , , ]",fd78f2af-48bc-4a45-9c50-069ec08ed49f,"[P-11, P-96, P-71, P-19]"
fc3826d9-5d19-40b4-991f-3daf572ab572,66472-032,"[Manufacturer-11, Storage-666, , ]",c9262784-b475-41ab-b1a7-5c4488377fc7,"[P-1001, P-1056, P-111, P-099]"
924ea1aa-5c6b-434e-9082-fb8babad1506,52125-607,"[Manufacturer-11, Storage-666, , ]",b846e71f-b192-4087-a77d-32f4928fa8ff,"[P-11, P-56, P-11, P-99]"
4b68c8dc-92ab-400e-b732-df9ebf0d3e62,0019-9452,"[Manufacturer-121, Storage-566,  ,  ]",004bdb59-9269-4c46-94d9-0dd12bd53262,"[P-1001, P-1056, P-111, P-099]"
85181f58-c0fd-4fb1-a75c-07d365bdfe1b,45963-438,"[Manufacturer-109, Storage-96, Distributor-15, ]",f954fc41-14d8-4781-8219-97bae8e8607c,"[P-1001, P-1056, P-111, P-099]"
f5bb3ff9-b588-4f3e-87e7-21c7bae4fdac,67386-422,"[Manufacturer-256, , , ]",4705333d-cf88-45a5-b1e4-353522bf695f,"[P-1001, P-1056, P-111, P-099]"
da9aedc7-7e34-4146-b672-49ba0a60163c,41163-008,"[Manufacturer-11, Storage-666, , ]",6dc87420-1cbc-454b-8551-010150cb0f58,"[P-1001, P-1056, P-111, P-099]"
2d55d478-42ab-4633-8a61-33f187a5365a,51079-555,"[Manufacturer-109, Storage-96, Distributor-15, ]",8ee703aa-de9b-4af5-849a-e55c2fd67c34,"[P-1001, P-1056, P-111, P-099]"
7ff2bb9e-f462-4547-a233-07f40cf5edf4,53329-075,"[Manufacturer-121, Storage-566,  ,  ]",b721a2d3-6639-4849-a54a-79bf2eb1c2d7,"[P-1001, P-1056, P-111, P-099]"
3f72c145-524b-472e-bc0b-b7257c0d0b7f,43128-001,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",8e44f837-1f9c-464b-8d6c-43de0d8c413d,"[P-1001, P-1056, P-111, P-099]"
ba10ae75-9c1c-4f93-a836-0baa2ad425bc,53808-0972,"[Manufacturer-109, Storage-96, Distributor-15, ]",98910a85-ddf4-4bac-920a-23b41fbc4b0a,"[P-11, P-56, P-11, P-99]"
5629673f-87da-4c0b-8378-eaa18d12a400,17630-2022,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",0bbf5783-18c2-47da-984d-6b19dfa44f42,"[P-1001, P-1056, P-111, P-099]"
c7b40ed4-49fb-4213-9a0d-77dcab0211d2,41520-179,"[Manufacturer-11, Storage-666, , ]",84a88f9c-1cf1-49c2-9d2f-eb5a971774a3,"[P-11, P-96, P-71, P-19]"
0a59be3b-2323-441e-ae49-192e927874bb,13925-508,"[Manufacturer-11, Storage-666, , ]",28d65773-b14d-4bcd-9597-1ea15cfd86de,"[P-11, P-56, P-11, P-99]"
82d8ef5d-bfb2-4e31-bdcc-48f67083663a,53808-0611,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",ba29adad-5f85-4dc7-b0d7-164a33c21de6,"[P-1001, P-1056, P-111, P-099]"
0a3b1bbf-2e23-4f27-8f98-e6283e1508c3,60846-811,"[Manufacturer-109, Storage-96, Distributor-15, ]",ddc62b76-f3b1-4313-a2ce-127e29feef9a,"[P-11, P-96, P-71, P-19]"
cbf117e6-65cb-45df-8be9-0a11e149e319,36987-2547,"[Manufacturer-256, , , ]",4ce0cab5-aff6-4cf8-ab5c-71e729897807,"[P-11, P-56, P-11, P-99]"
93783bce-f766-44c7-98ed-304576c53fea,52682-023,"[Manufacturer-109, Storage-96, Distributor-15, ]",9c92b58b-cd73-42bd-be3e-d943d2abe501,"[P-11, P-96, P-71, P-19]"
8a13b24d-4a46-4929-a937-8002df05d2a1,67046-043,"[Manufacturer-256, , , ]",04be3f37-158b-4d47-9ed6-77b3c35a2223,"[P-11, P-56, P-11, P-99]"
adc8bd76-9dfb-4338-8fad-f1b02a572463,49035-023,"[Manufacturer-256, , , ]",a7cf9b8d-466f-4c4b-88ff-ede2c4b81b25,"[P-1001, P-1056, P-111, P-099]"
82d17bf3-845d-4f76-85c2-9a81a23b1771,55910-057,"[Manufacturer-11, Storage-666, , ]",eeb7b67c-4920-4e6d-92d2-9dcd315fe961,"[P-1001, P-1056, P-111, P-099]"
133d65f4-471e-42b0-a1f6-394ce27ee162,49288-0266,"[Manufacturer-109, Storage-96, Distributor-15, ]",ab72ed30-d8b4-4df7-b46b-407bd8eb23ee,"[P-11, P-96, P-71, P-19]"
a9aab482-021d-48d9-aa01-328055187200,0574-2003,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",39f7c3b6-6cf1-417c-b531-dc02e948f581,"[P-11, P-96, P-71, P-19]"
0df6487d-3c88-4393-931f-b8785bdef9f3,33261-480,"[Manufacturer-121, Storage-566,  ,  ]",3a543d1a-e6fe-4b4d-a659-3d5e3cb215e6,"[P-11, P-96, P-71, P-19]"
08dc73d0-c023-48c5-921b-0dd27df4533d,76354-011,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",4766335e-5dc7-495b-bc72-7da8a7d6ac09,"[P-1001, P-1056, P-111, P-099]"
cf23fdae-a819-4e01-927c-ece678e6a02e,59779-612,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",efd45ae4-91b5-4555-828e-76428240da31,"[P-1001, P-1056, P-111, P-099]"
23ed1c93-7ab3-4bdd-a68c-d454b1b20a09,52125-878,"[Manufacturer-256, , , ]",29d06578-421c-454b-9077-86f4bb848841,"[P-11, P-96, P-71, P-19]"
016ac6de-75fa-4af9-bc21-9f5b2aca824c,55154-6812,"[Manufacturer-109, Storage-96, Distributor-15, ]",1495f204-43bf-4680-ab23-5ce7eec94370,"[P-11, P-56, P-11, P-99]"
86a1f514-29d3-4a62-b08f-7345151c7574,35356-530,"[Manufacturer-256, , , ]",0fe8306d-bbd5-40a7-95ab-603516c9047e,"[P-11, P-96, P-71, P-19]"
4641f0d8-4ef9-48d2-9c27-8fc1e2bea19b,49288-0276,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",aa8f638e-ceac-4809-b928-c5802b138c62,"[P-1001, P-1056, P-111, P-099]"
d2160284-d0a8-4c0d-9b60-7b5fdec31d29,52959-119,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",1a10f476-d35e-4a41-b3cb-195781b6fb97,"[P-11, P-56, P-11, P-99]"
7b816a23-2db6-427b-a4c4-d9b43292baac,55154-0625,"[Manufacturer-11, Storage-666, , ]",ac713773-d559-4de1-8858-48add5469e75,"[P-11, P-56, P-11, P-99]"
63a7e3ad-3103-47d8-97a1-9b47e05c4ef3,51850-001,"[Manufacturer-121, Storage-566,  ,  ]",b4dd90e1-e372-4b34-a6c6-964dac951c8b,"[P-1001, P-1056, P-111, P-099]"
dcea5d68-0c41-45e5-9512-335ba3d112b5,58118-3741,"[Manufacturer-256, , , ]",eafe9e96-1f69-49db-9ecf-dc254cc0067b,"[P-1001, P-1056, P-111, P-099]"
ffd11f5b-118b-4196-8a40-5c50dc14eeb8,76490-0011,"[Manufacturer-11, Storage-666, , ]",75166bf0-77ba-4cd9-82fe-dfeb2b78d7d4,"[P-1001, P-1056, P-111, P-099]"
a4a6bc43-1f6e-4b0b-8c4f-585e6f0f9428,55566-8401,"[Manufacturer-109, Storage-96, Distributor-15, ]",9f0a1384-990e-4f74-8556-536fdfb89d77,"[P-11, P-96, P-71, P-19]"
5d211c8a-7207-4373-80b2-3b4f53135e0e,56062-202,"[Manufacturer-256, , , ]",6a60b782-28a3-4921-bc5b-6c4db1f73316,"[P-1001, P-1056, P-111, P-099]"
70e5db0d-8693-48e5-a141-a9b57854aa33,51824-217,"[Manufacturer-109, Storage-96, Distributor-15, ]",0104565f-7650-4470-9cd6-1999153ee40b,"[P-11, P-96, P-71, P-19]"
69f4832a-f303-48ef-b4b7-423bcb57711f,33261-152,"[Manufacturer-11, Storage-666, , ]",b5ad8266-1145-4401-a0bd-f1fe47b3ba92,"[P-1001, P-1056, P-111, P-099]"
ecd9d586-d514-4aab-838f-e8794dc17dc6,51079-147,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",a6e4b82a-9512-4e14-91be-950fb821aa1c,"[P-1001, P-1056, P-111, P-099]"
1e6d33ce-7ca4-4f66-a12f-7de3307b571a,49348-035,"[Manufacturer-121, Storage-566,  ,  ]",e3dc57bc-9943-483d-af2e-4815cc1863ca,"[P-11, P-96, P-71, P-19]"
54ad188f-2c57-4566-a09e-63b792305d71,43598-004,"[Manufacturer-109, Storage-96, Distributor-15, ]",4b9a14c1-1e10-4735-b39b-d4d36b2795bb,"[P-1001, P-1056, P-111, P-099]"
63023392-991d-40a5-ad6d-8b7551ea23c3,60344-5001,"[Manufacturer-109, Storage-96, Distributor-15, ]",78997e47-b70d-414b-9788-2864a2bbb673,"[P-1001, P-1056, P-111, P-099]"
63880619-6eff-4c14-b41c-c96fc30e0663,49999-654,"[Manufacturer-256, , , ]",89274360-5013-4c64-b662-8459c3ab37f3,"[P-11, P-96, P-71, P-19]"
28bc3bf8-d74d-4a03-8ce2-1d8be3af3842,14783-255,"[Manufacturer-11, Storage-666, , ]",72f6e6f6-240e-49a3-b73f-bb6060bf2ed8,"[P-11, P-56, P-11, P-99]"
5e642207-5b98-48ca-af35-a550f026aa72,68016-072,"[Manufacturer-109, Storage-96, Distributor-15, ]",dcc62c04-6d7a-447c-bc61-923ad9bfe199,"[P-11, P-56, P-11, P-99]"
787e1fd6-5486-4b4f-af30-d9e43dc7aed9,0955-1045,"[Manufacturer-109, Storage-96, Distributor-15, ]",5fc709bb-fe9c-4d0c-9e62-1d47511a3e29,"[P-1001, P-1056, P-111, P-099]"
a6fa0761-96a4-4996-b492-5ab998b4af8a,62756-250,"[Manufacturer-121, Storage-566,  ,  ]",ffff7c66-4fc9-4951-bd25-bea31570cff3,"[P-1001, P-1056, P-111, P-099]"
aa9edbf8-7aa0-4221-946f-9a476d21402c,66129-144,"[Manufacturer-256, , , ]",14d77067-8107-4d29-951e-91ae37401069,"[P-1001, P-1056, P-111, P-099]"
8e3a30e5-2378-4c73-bb6b-cc5d2abbfc93,10370-221,"[Manufacturer-121, Storage-566,  ,  ]",195e6a92-f130-4332-9427-7ff8f1ee99ee,"[P-1001, P-1056, P-111, P-099]"
92185e70-62ae-44d8-ac1c-d9e7f1341e2f,53808-0704,"[Manufacturer-256, , , ]",a8db494a-033c-4378-b31f-efdd0503955c,"[P-11, P-96, P-71, P-19]"
69509282-c979-45fa-8055-9ecf36169cc9,36800-854,"[Manufacturer-109, Storage-96, Distributor-15, ]",b39a4709-732a-446b-b786-a4b1e7d68f6f,"[P-1001, P-1056, P-111, P-099]"
a9369ebd-f928-4249-bd91-cd2cbba794b5,67296-0362,"[Manufacturer-101, Storage-779, Distributor-1001,  ]",8bbe3ab1-3031-4972-9a87-f6fff2d05137,"[P-1001, P-1056, P-111, P-099]"
af66a209-55b1-4d76-a99f-ff839178aac9,55312-217,"[Manufacturer-11, Storage-666, Distributor-1561, Retailer-919]",d3bf8799-5ae9-422b-83ec-5a729b8a081f,"[P-1001, P-1056, P-111, P-099]"
df35f381-fb34-4d7c-b99c-d59588a8ea7e,64896-692,"[Manufacturer-121, Storage-566,  ,  ]",e38e0878-3770-4bdf-a55f-730966b27892,"[P-11, P-96, P-71, P-19]"
92b63c74-63b8-4d0c-9329-26ebf243d758,59779-516,"[Manufacturer-256, , , ]",678ef3b4-c06c-4079-9db8-cb8f8788152e,"[P-11, P-56, P-11, P-99]"
d31ee8bd-7eb4-4a4e-ba1e-a719e984f7f0,53499-5553,"[Manufacturer-121, Storage-566,  ,  ]",dc4c8e05-ded6-4c43-a577-67b94c464c39,"[P-1001, P-1056, P-111, P-099]"
f177bac2-997f-4c50-ade7-f2df951e87ba,11673-451,"[Manufacturer-11, Storage-666, , ]",1f608f58-d7d6-40ec-9420-5d58a7de13f5,"[P-1001, P-1056, P-111, P-099]"
0d6583e0-fc21-4146-a187-f44fff2b0111,0517-2305,"[Manufacturer-256, , , ]",7441b6cd-6dd0-44c4-8a1c-e52ae7121b2c,"[P-1001, P-1056, P-111, P-099]"
